U_ele_1 U_ele_2 band_gap delta_gap delta_band delta_mag mag_moment obj_func d_obj 
-0.7322765761766714 0 0.0 0.0 1.5233747855152762 0.1145811211907674 [-0.000,-0.000,2.474,-0.000,-0.000,0.316] -1.1668997852385237 0.9904804265069582
-3.913941625973094 0 0.0 0.0 2.2214072316807827 0.683526273574518 [0.000,0.000,1.069,0.000,0.000,0.073] -2.7009291278151726 1.534029342576649
7.5327354367403245 0 2.3131570000000004 2.3131570000000004 0.6227784849382679 0.0667095695284167 [0.000,0.000,2.867,-0.000,-0.000,0.119] -0.19615160398433554 2.504777523830837
6.301952952771135 0 2.1044480000000005 2.1044480000000005 0.5969489335796426 0.046547466812563096 [-0.000,-0.000,2.827,0.000,0.000,0.148] -0.17925734798426962 0.016894256000065916
6.786012503445265 0 2.187816999999999 2.187816999999999 0.6040996209380102 0.054711363840918174 [-0.000,-0.000,2.843,-0.000,-0.000,0.136] -0.18396484267539046 0.004707494691120834
7.828763161663934 0 2.362306000000001 2.362306000000001 0.6561169510403163 0.07136408994258474 [0.000,0.000,2.876,0.000,0.000,0.112] -0.21779114338788708 0.03382630071249662
6.014891373510732 0 2.0544699999999994 2.0544699999999994 0.5961010240522533 0.04214459237751227 [-0.000,-0.000,2.818,0.000,0.000,0.154] -0.17855629877140586 0.03923484461648122
4.964563945914346 0 1.7872250000000003 1.7872250000000003 0.7690811711291933 0.024933244206614233 [0.000,0.000,2.784,-0.000,-0.000,0.179] -0.29605375722605903 0.11749745845465318
1.5131435692841553 0 0.0 0.0 1.3343044587364992 0.044379049111038904 [0.000,0.000,2.641,0.000,0.000,0.269] -0.891168944302051 0.5951151870759919
3.7749069518514085 0 0.9982890000000006 0.9982890000000006 0.9628484703502862 0.0037638632635454425 [-0.000,-0.000,2.744,0.000,0.000,0.212] -0.4635456717612763 0.42762327254077465
7.1609344546090625 0 2.2514079999999996 2.2514079999999996 0.611742188787951 0.061407111423135055 [0.000,0.000,2.856,0.000,0.000,0.126] -0.18899966943820318 0.27454600232307314
-1.6930618784471536 0 0.0 0.0 1.9810494074041975 0.3385176017087837 [-0.000,-0.000,1.908,0.000,0.000,0.200] -2.0195754606215934 1.8305757911833902
-6.663168789061859 0 0.0 0.0 2.796653354115369 1.1234210400973152 [0.000,0.000,-0.006,0.000,0.000,-0.002] -4.541672408209039 2.5220969475874457
-7.992591143053631 0 0.0 0.0 2.803491094374171 1.1209467724502653 [0.000,0.000,-0.000,0.000,0.000,-0.001] -4.558041991450977 0.01636958324193749
7.3022828839029295 0 2.2767110000000006 2.2767110000000006 0.5900427716624425 0.0629523629421485 [-0.000,-0.000,2.860,-0.000,-0.000,0.125] -0.1760567361955486 4.381985255255428
6.958787848869523 0 2.2165300000000006 2.2165300000000006 0.5722716857740935 0.05764835932906796 [-0.000,-0.000,2.849,0.000,0.000,0.132] -0.16540910783602808 0.010647628359520517
6.973583130366659 0 2.221185 2.221185 0.5776101108197417 0.05707597276145766 [0.000,0.000,2.848,0.000,0.000,0.133] -0.16844555339393047 0.0030364455579023897
6.947609757544505 0 2.215504 2.215504 0.6086489363152391 0.057325096307521875 [0.000,0.000,2.848,0.000,0.000,0.132] -0.1868698471721693 0.018424293778238843
-9.310595990274814 0 0.0 0.0 2.8108692035784575 1.1209467724502653 [0.000,0.000,0.000,-0.000,-0.000,-0.001] -4.578753673146228 4.391883825974059
-5.34291805512008 0 0.0 0.0 2.788339256484603 1.1287113596191602 [0.000,0.000,-0.019,0.000,0.000,-0.002] -4.524412571293221 0.05434110185300778
0.33412719535224333 0 0.0 0.0 1.3240783969905932 0.06607066923630589 [-0.000,-0.000,2.613,-0.000,-0.000,0.322] -0.8787744673552561 3.6456381039379644
2.0635910846505094 0 0.02972800000000042 0.02972800000000042 1.274131136396103 0.028824179664533985 [0.000,0.000,2.681,0.000,0.000,0.261] -0.8121204930336791 0.06665397432157705
0.949166912960278 0 0.0 0.0 1.4808942970046028 0.05686240703077322 [0.000,0.000,2.619,0.000,0.000,0.292] -1.098140626117045 0.28602013308336594
2.951059716328544 0 0.49579100000000054 0.49579100000000054 1.1326071558024997 0.011350477229321023 [0.000,0.000,2.715,0.000,0.000,0.235] -0.6414639013541806 0.45667672476286436
-0.5050234521105814 0 0.0 0.0 1.4809525514140562 0.10065204088012 [-0.000,-0.000,2.513,0.000,0.000,0.321] -1.101675646436568 0.4602117450823874
3.371370488314689 0 0.7596490000000005 0.7596490000000005 1.05545464136209 0.0035118845842842866 [-0.000,-0.000,2.730,-0.000,-0.000,0.223] -0.5569984166530556 0.5446772297835124
2.5259937784640956 0 0.23206400000000027 0.23206400000000027 1.219996232170488 0.01976528944049821 [-0.000,-0.000,2.699,0.000,0.000,0.248] -0.744390736588427 0.18739231993537142
